horizontal_concentration	nitroxoline_concentration	norm_fitness	horizontal_drug	replicate
14.4958	0.612	0.703688971963902	Novobiocin	1
0.2899	0.612	0	Colistin	1
10.9944	0.612	0.714480368339068	Novobiocin	1
0.2199	0.612	0	Colistin	1
7.493	0.612	0.827340388762671	Novobiocin	1
0.1499	0.612	0	Colistin	1
3.9916	0.612	0.882871115943209	Novobiocin	1
0.0798	0.612	0.486512119913701	Colistin	1
0	0.612	0.933455786451796	Novobiocin	1
0	0.612	0.935928814787772	Colistin	1
25	0.731	0.428283543639372	Novobiocin	1
0.5	0.731	0	Colistin	1
21.4986	0.731	0.464254864889923	Novobiocin	1
0.43	0.731	0.00899283031263773	Colistin	1
17.9972	0.731	0.516638101461038	Novobiocin	1
0.3599	0.731	0	Colistin	1
14.4958	0.731	0.586782177899612	Novobiocin	1
0.2899	0.731	0	Colistin	1
10.9944	0.731	0.665919084650824	Novobiocin	1
0.2199	0.731	0	Colistin	1
7.493	0.731	0.66501980161956	Novobiocin	1
0.1499	0.731	0	Colistin	1
3.9916	0.731	0.76753806718363	Novobiocin	1
0.0798	0.731	0.502024752203001	Colistin	1
0	0.731	0.859939398645983	Novobiocin	1
0	0.731	0.848923181513002	Colistin	1
25	0.75	0.351394844466319	Novobiocin	1
0.5	0.75	0	Colistin	1
21.4986	0.75	0.388265448748134	Novobiocin	1
0.43	0.75	0.00134892454689563	Colistin	1
17.9972	0.75	0.409398599982833	Novobiocin	1
0.3599	0.75	0.00719426425011021	Colistin	1
14.4958	0.75	0.563400819086754	Novobiocin	1
0.2899	0.75	0	Colistin	1
10.9944	0.75	0.512591327820351	Novobiocin	1
0.2199	0.75	0.00134892454689563	Colistin	1
7.493	0.75	0.61960600854074	Novobiocin	1
0.1499	0.75	0	Colistin	1
3.9916	0.75	0.645685216447389	Novobiocin	1
0.0798	0.75	0.302833560778075	Colistin	1
0	0.75	0.775631614465004	Novobiocin	1
0	0.75	0.767762887941446	Colistin	1
25	0	0.670817876734589	Novobiocin	2
0.5	0	0.00192902336947407	Colistin	2
21.4986	0	0.874812098056466	Novobiocin	2
0.43	0	0.0120563960592126	Colistin	2
17.9972	0	0.989347860618986	Novobiocin	2
0.3599	0	0.0190491057735559	Colistin	2
14.4958	0	0.986213197643591	Novobiocin	2
0.2899	0	0.0176023382464504	Colistin	2
10.9944	0	1	Novobiocin	2
0.2199	0	0.00988624476855438	Colistin	2
7.493	0	1	Novobiocin	2
0.1499	0	0.899889401859628	Colistin	2
3.9916	0	1	Novobiocin	2
0.0798	0	1	Colistin	2
0	0	1	Novobiocin	2
0	0	1	Colistin	2
25	0.136	0.912669181682394	Novobiocin	2
0.5	0.136	0	Colistin	2
21.4986	0.136	0.952455288677795	Novobiocin	2
0.43	0.136	0	Colistin	2
17.9972	0.136	0.831167944322117	Novobiocin	2
0.3599	0.136	0	Colistin	2
14.4958	0.136	0.914357077130683	Novobiocin	2
0.2899	0.136	0.0115741402168441	Colistin	2
10.9944	0.136	1	Novobiocin	2
0.2199	0.136	0.0561828056359307	Colistin	2
7.493	0.136	0.961859277603981	Novobiocin	2
0.1499	0.136	0.441505223688365	Colistin	2
3.9916	0.136	0.93798761340674	Novobiocin	2
0.0798	0.136	0.916286100500158	Colistin	2
0	0.136	0.929789264086476	Novobiocin	2
0	0.136	0.977773720402142	Colistin	2
25	0.255	0.494071110506532	Novobiocin	2
0.5	0.255	0	Colistin	2
21.4986	0.255	0.652009898882217	Novobiocin	2
0.43	0.255	0	Colistin	2
17.9972	0.255	0.88180480777081	Novobiocin	2
0.3599	0.255	0	Colistin	2
14.4958	0.255	0.92207317060858	Novobiocin	2
0.2899	0.255	0	Colistin	2
10.9944	0.255	0.899166018096076	Novobiocin	2
0.2199	0.255	0	Colistin	2
7.493	0.255	0.958242358786217	Novobiocin	2
0.1499	0.255	0.39183287192441	Colistin	2
3.9916	0.255	1	Novobiocin	2
0.0798	0.255	0.887350749958047	Colistin	2
0	0.255	0.917973995948447	Novobiocin	2
0	0.255	0.955107695810822	Colistin	2
25	0.374	0.191214441499112	Novobiocin	2
0.5	0.374	0	Colistin	2
21.4986	0.374	0.414498896515729	Novobiocin	2
0.43	0.374	0	Colistin	2
17.9972	0.374	0.512396832516535	Novobiocin	2
0.3599	0.374	0	Colistin	2
14.4958	0.374	0.739539334272101	Novobiocin	2
0.2899	0.374	0	Colistin	2
10.9944	0.374	0.670817876734589	Novobiocin	2
0.2199	0.374	0	Colistin	2
7.493	0.374	0.930271519928844	Novobiocin	2
0.1499	0.374	0.305267948219263	Colistin	2
3.9916	0.374	1	Novobiocin	2
0.0798	0.374	0.88976202916989	Colistin	2
0	0.374	0.996340570333329	Novobiocin	2
0	0.374	0.972951161978457	Colistin	2
25	0.493	0.420527094545335	Novobiocin	2
0.5	0.493	0	Colistin	2
21.4986	0.493	0.574607836182073	Novobiocin	2
0.43	0.493	0	Colistin	2
17.9972	0.493	0.444639886663761	Novobiocin	2
0.3599	0.493	0	Colistin	2
14.4958	0.493	0.682392016951433	Novobiocin	2
0.2899	0.493	0	Colistin	2
10.9944	0.493	0.628138234684976	Novobiocin	2
0.2199	0.493	0	Colistin	2
7.493	0.493	0.723142635631572	Novobiocin	2
0.1499	0.493	0.0576295731630362	Colistin	2
3.9916	0.493	0.946909346490558	Novobiocin	2
0.0798	0.493	0.689625854586961	Colistin	2
0	0.493	0.940640020539767	Novobiocin	2
0	0.493	0.978497104165695	Colistin	2
25	0.612	0.49961705269377	Novobiocin	2
0.5	0.612	0	Colistin	2
21.4986	0.612	0.511432320831799	Novobiocin	2
0.43	0.612	0	Colistin	2
17.9972	0.612	0.524453228575748	Novobiocin	2
0.3599	0.612	0	Colistin	2
14.4958	0.612	0.678292842291301	Novobiocin	2
0.2899	0.612	0	Colistin	2
10.9944	0.612	0.666959829995641	Novobiocin	2
0.2199	0.612	0.001929023369474	Colistin	2
7.493	0.612	0.890003157091074	Novobiocin	2
0.1499	0.612	0	Colistin	2
3.9916	0.612	0.864684725366728	Novobiocin	2
0.0798	0.612	0.508538785777587	Colistin	2
0	0.612	0.915080460894236	Novobiocin	2
0	0.612	0.932923927061871	Colistin	2
25	0.731	0.494794494270085	Novobiocin	2
0.5	0.731	0	Colistin	2
21.4986	0.731	0.557005497935622	Novobiocin	2
0.43	0.731	0.00409917466013231	Colistin	2
17.9972	0.731	0.50130494814206	Novobiocin	2
0.3599	0.731	0	Colistin	2
14.4958	0.731	0.543020078506936	Novobiocin	2
0.2899	0.731	0	Colistin	2
10.9944	0.731	0.645740572931427	Novobiocin	2
0.2199	0.731	0	Colistin	2
7.493	0.731	0.658761480675376	Novobiocin	2
0.1499	0.731	0	Colistin	2
3.9916	0.731	0.726759554449335	Novobiocin	2
0.0798	0.731	0.467547039176265	Colistin	2
0	0.731	0.84611787543554	Novobiocin	2
0	0.731	0.847564642962646	Colistin	2
25	0.75	0.446810037954419	Novobiocin	2
0.5	0.75	0	Colistin	2
21.4986	0.75	0.456696282722973	Novobiocin	2
0.43	0.75	0	Colistin	2
17.9972	0.75	0.475504260575345	Novobiocin	2
0.3599	0.75	0.000241127921184225	Colistin	2
14.4958	0.75	0.509985553304693	Novobiocin	2
0.2899	0.75	0.000482255842368518	Colistin	2
10.9944	0.75	0.610535896438526	Novobiocin	2
0.2199	0.75	0.001929023369474	Colistin	2
7.493	0.75	0.751595730331313	Novobiocin	2
0.1499	0.75	0	Colistin	2
3.9916	0.75	0.645740572931427	Novobiocin	2
0.0798	0.75	0.294658319687156	Colistin	2
0	0.75	0.794275372380926	Novobiocin	2
0	0.75	0.759070695888025	Colistin	2
